tag	pool	phase	epoch	source	metric	value
r1-p20	20	pre	1788661331	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788661331	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.016
r1-p20	20	pre	1788661331	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.009
r1-p20	20	pre	1788661331	mysql	Innodb_row_lock_time	0
r1-p20	20	pre	1788661331	mysql	Innodb_row_lock_waits	0
r1-p20	20	pre	1788661331	mysql	Threads_connected	21
r1-p20	20	pre	1788661331	mysql	Threads_running	2
r1-p20_post	20	post	1788661341	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	9.863932233
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.038012083
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
